image_path,text_path,label
data/images/6/d9f2cf9a-19c6-42f6-970a-2550671ca3b6.TIF,data/ocr/6/d9f2cf9a-19c6-42f6-970a-2550671ca3b6.TIF.txt,6
data/images/6/65fd13fd-98e1-4b06-ada7-5486419496cd.TIF,data/ocr/6/65fd13fd-98e1-4b06-ada7-5486419496cd.TIF.txt,6
data/images/6/51d812ac-d775-4924-99a4-85ae52ef36e4.TIF,data/ocr/6/51d812ac-d775-4924-99a4-85ae52ef36e4.TIF.txt,6
data/images/2/94f54b57-b3ad-4918-9a67-e7b72c6d1443.TIF,data/ocr/2/94f54b57-b3ad-4918-9a67-e7b72c6d1443.TIF.txt,2
data/images/6/50c26a48-4dd0-4e25-89ef-bb4733ae3052.TIF,data/ocr/6/50c26a48-4dd0-4e25-89ef-bb4733ae3052.TIF.txt,6
data/images/4/a869e3a3-734e-4ae9-849c-c5c40404f9b5.TIF,data/ocr/4/a869e3a3-734e-4ae9-849c-c5c40404f9b5.TIF.txt,4
data/images/6/1d368568-e7f6-42ef-87b8-b175674b922f.TIF,data/ocr/6/1d368568-e7f6-42ef-87b8-b175674b922f.TIF.txt,6
data/images/6/6adfa811-0b31-4242-87df-33db3c32c318.TIF,data/ocr/6/6adfa811-0b31-4242-87df-33db3c32c318.TIF.txt,6
data/images/9/06025d86-71d3-4129-98c0-96e00f3465aa.TIF,data/ocr/9/06025d86-71d3-4129-98c0-96e00f3465aa.TIF.txt,9
data/images/4/17fd35bc-ee3c-42ad-a0d9-9799ac7aa458.TIF,data/ocr/4/17fd35bc-ee3c-42ad-a0d9-9799ac7aa458.TIF.txt,4
data/images/4/d039b04e-25c2-40f0-bcd4-c97b72bd700d.TIF,data/ocr/4/d039b04e-25c2-40f0-bcd4-c97b72bd700d.TIF.txt,4
data/images/4/e3eca424-1028-4144-a2e8-f4147a8be25b.TIF,data/ocr/4/e3eca424-1028-4144-a2e8-f4147a8be25b.TIF.txt,4
data/images/4/e60b7094-a0b0-4bb7-9f68-6db78d27cc66.TIF,data/ocr/4/e60b7094-a0b0-4bb7-9f68-6db78d27cc66.TIF.txt,4
data/images/2/a4b0d205-17f3-46cf-9d63-2ddabf370d7b.TIF,data/ocr/2/a4b0d205-17f3-46cf-9d63-2ddabf370d7b.TIF.txt,2
data/images/0/3a7887cc-3f4c-417a-98bd-20bfb39aca02.TIF,data/ocr/0/3a7887cc-3f4c-417a-98bd-20bfb39aca02.TIF.txt,0
data/images/2/c9735657-b2e3-47a6-8d82-54fa6ca48f83.TIF,data/ocr/2/c9735657-b2e3-47a6-8d82-54fa6ca48f83.TIF.txt,2
data/images/6/8700acde-33ae-4857-b02d-8ab36835c65b.TIF,data/ocr/6/8700acde-33ae-4857-b02d-8ab36835c65b.TIF.txt,6
data/images/4/304cb0b4-263c-41bf-8e92-f1281434ff17.TIF,data/ocr/4/304cb0b4-263c-41bf-8e92-f1281434ff17.TIF.txt,4
data/images/0/c6f89c19-80f1-48de-89aa-eb43720eaea1.TIF,data/ocr/0/c6f89c19-80f1-48de-89aa-eb43720eaea1.TIF.txt,0
data/images/9/cfa1d882-211a-454c-a51a-2ab601464545.TIF,data/ocr/9/cfa1d882-211a-454c-a51a-2ab601464545.TIF.txt,9
data/images/6/62ac0f66-b67c-476a-ae84-708482faec1f.TIF,data/ocr/6/62ac0f66-b67c-476a-ae84-708482faec1f.TIF.txt,6
data/images/0/17d5a02e-de68-49fa-94d5-751e40d28149.TIF,data/ocr/0/17d5a02e-de68-49fa-94d5-751e40d28149.TIF.txt,0
data/images/4/3e0a4573-adfe-4ba3-9a4a-c122174f8279.TIF,data/ocr/4/3e0a4573-adfe-4ba3-9a4a-c122174f8279.TIF.txt,4
data/images/9/395c8ab9-0060-4068-900c-02a503ae8ff2.TIF,data/ocr/9/395c8ab9-0060-4068-900c-02a503ae8ff2.TIF.txt,9
data/images/2/edc21d7c-047a-45da-93a4-d90697db3195.TIF,data/ocr/2/edc21d7c-047a-45da-93a4-d90697db3195.TIF.txt,2
data/images/9/86fae535-9475-4e99-878a-5d5b418c3ece.TIF,data/ocr/9/86fae535-9475-4e99-878a-5d5b418c3ece.TIF.txt,9
data/images/4/cd68e618-557c-4daf-bb41-acd951ada2d8.TIF,data/ocr/4/cd68e618-557c-4daf-bb41-acd951ada2d8.TIF.txt,4
data/images/2/2fd9b767-150e-4f17-b502-e789283b63fd.TIF,data/ocr/2/2fd9b767-150e-4f17-b502-e789283b63fd.TIF.txt,2
data/images/0/d62e554c-840c-41c5-b6dd-f863bc1b085f.TIF,data/ocr/0/d62e554c-840c-41c5-b6dd-f863bc1b085f.TIF.txt,0
data/images/4/398e0e4b-2309-43f5-a3c8-0aabf90f130c.TIF,data/ocr/4/398e0e4b-2309-43f5-a3c8-0aabf90f130c.TIF.txt,4
data/images/6/a8599654-b06c-48e5-a019-63a1e0991b83.TIF,data/ocr/6/a8599654-b06c-48e5-a019-63a1e0991b83.TIF.txt,6
data/images/9/f2b6e0d2-c0aa-440f-bbe7-595db8644e98.TIF,data/ocr/9/f2b6e0d2-c0aa-440f-bbe7-595db8644e98.TIF.txt,9
data/images/4/255c598f-eeb7-4ffa-a269-af194778293a.TIF,data/ocr/4/255c598f-eeb7-4ffa-a269-af194778293a.TIF.txt,4
data/images/4/04d737d1-5bcf-4281-babb-16c8541b5470.TIF,data/ocr/4/04d737d1-5bcf-4281-babb-16c8541b5470.TIF.txt,4
data/images/2/a6fc6859-0468-49cc-9669-1b7088cb23cd.TIF,data/ocr/2/a6fc6859-0468-49cc-9669-1b7088cb23cd.TIF.txt,2
data/images/9/7e532bc0-e7d2-4bdb-baf1-d4d97c8a4cd3.TIF,data/ocr/9/7e532bc0-e7d2-4bdb-baf1-d4d97c8a4cd3.TIF.txt,9
data/images/2/d62d8842-5d96-444b-8d83-22e2d1397b55.TIF,data/ocr/2/d62d8842-5d96-444b-8d83-22e2d1397b55.TIF.txt,2
data/images/0/9da3fac8-082d-45c6-91a1-d288164a40a7.TIF,data/ocr/0/9da3fac8-082d-45c6-91a1-d288164a40a7.TIF.txt,0
data/images/4/7fceb697-39ca-4530-8edd-be8bbe9fdd36.TIF,data/ocr/4/7fceb697-39ca-4530-8edd-be8bbe9fdd36.TIF.txt,4
data/images/0/e6666be7-524d-4b4d-8918-14a1bb39b91c.TIF,data/ocr/0/e6666be7-524d-4b4d-8918-14a1bb39b91c.TIF.txt,0
data/images/0/cd60d5f3-6c36-40fb-a168-8ff2fdf789d8.TIF,data/ocr/0/cd60d5f3-6c36-40fb-a168-8ff2fdf789d8.TIF.txt,0
data/images/9/e04bda4f-d228-4272-a87c-ef27f3dd30ef.TIF,data/ocr/9/e04bda4f-d228-4272-a87c-ef27f3dd30ef.TIF.txt,9
data/images/9/e943aa16-678f-4eaa-a8b4-c991efc67d8b.TIF,data/ocr/9/e943aa16-678f-4eaa-a8b4-c991efc67d8b.TIF.txt,9
data/images/2/c832ddf1-2ec7-4e3c-8778-d6bd55280c89.TIF,data/ocr/2/c832ddf1-2ec7-4e3c-8778-d6bd55280c89.TIF.txt,2
data/images/4/aaea5dd6-5240-484d-a0d8-a76fde8fb509.TIF,data/ocr/4/aaea5dd6-5240-484d-a0d8-a76fde8fb509.TIF.txt,4
data/images/6/88fa82ed-a143-455f-b79d-15fa209c9ad7.TIF,data/ocr/6/88fa82ed-a143-455f-b79d-15fa209c9ad7.TIF.txt,6
data/images/2/c2c492f0-a29e-4ba5-813b-369fe5e40812.TIF,data/ocr/2/c2c492f0-a29e-4ba5-813b-369fe5e40812.TIF.txt,2
data/images/0/6dcd883a-dc93-4009-831d-1a28257afec4.TIF,data/ocr/0/6dcd883a-dc93-4009-831d-1a28257afec4.TIF.txt,0
data/images/6/8c741fbc-0380-4413-b4a3-1ea7f0289297.TIF,data/ocr/6/8c741fbc-0380-4413-b4a3-1ea7f0289297.TIF.txt,6
data/images/2/8bd58683-f6a1-42d5-b23d-525a13a0f669.TIF,data/ocr/2/8bd58683-f6a1-42d5-b23d-525a13a0f669.TIF.txt,2
data/images/4/a082b182-4ff8-4f4e-9ba6-316e09b27a22.TIF,data/ocr/4/a082b182-4ff8-4f4e-9ba6-316e09b27a22.TIF.txt,4
data/images/9/e8da3163-75c4-42bc-ba24-665f324dfc1c.TIF,data/ocr/9/e8da3163-75c4-42bc-ba24-665f324dfc1c.TIF.txt,9
data/images/4/596137ed-52ed-4391-944c-04770ac480c4.TIF,data/ocr/4/596137ed-52ed-4391-944c-04770ac480c4.TIF.txt,4
data/images/0/e6868514-741c-4ea5-8d87-bd91db140ba2.TIF,data/ocr/0/e6868514-741c-4ea5-8d87-bd91db140ba2.TIF.txt,0
data/images/2/8bc6cae3-f105-4155-9689-76d97fab51c5.TIF,data/ocr/2/8bc6cae3-f105-4155-9689-76d97fab51c5.TIF.txt,2
data/images/0/86f3ef32-b4c9-4388-84fe-6f129383eac4.TIF,data/ocr/0/86f3ef32-b4c9-4388-84fe-6f129383eac4.TIF.txt,0
data/images/6/b1d3b35c-a6b3-4e9b-989d-96b9331fb5e8.TIF,data/ocr/6/b1d3b35c-a6b3-4e9b-989d-96b9331fb5e8.TIF.txt,6
data/images/9/099aa289-0083-479c-adb8-d87cdd8b1e18.TIF,data/ocr/9/099aa289-0083-479c-adb8-d87cdd8b1e18.TIF.txt,9
data/images/0/8ee22398-de45-4024-99a5-e9b05771ba86.TIF,data/ocr/0/8ee22398-de45-4024-99a5-e9b05771ba86.TIF.txt,0
data/images/6/54055c37-dec6-41e0-8335-2c44b08afb60.TIF,data/ocr/6/54055c37-dec6-41e0-8335-2c44b08afb60.TIF.txt,6
data/images/2/f2a4b608-0d51-4767-9647-ce7d3b0e3660.TIF,data/ocr/2/f2a4b608-0d51-4767-9647-ce7d3b0e3660.TIF.txt,2
data/images/0/230f871b-4104-443d-bb9a-cb632260f406.TIF,data/ocr/0/230f871b-4104-443d-bb9a-cb632260f406.TIF.txt,0
data/images/6/30627125-ad2e-46a4-bc83-1d9bef2610e8.TIF,data/ocr/6/30627125-ad2e-46a4-bc83-1d9bef2610e8.TIF.txt,6
data/images/0/ccbed042-ef2e-4430-b8e5-80dbd590b219.TIF,data/ocr/0/ccbed042-ef2e-4430-b8e5-80dbd590b219.TIF.txt,0
data/images/6/0f85d36a-276d-4093-897f-2593eda574fa.TIF,data/ocr/6/0f85d36a-276d-4093-897f-2593eda574fa.TIF.txt,6
data/images/2/baf4d1eb-64ad-4b09-ac5e-e6f78de009aa.TIF,data/ocr/2/baf4d1eb-64ad-4b09-ac5e-e6f78de009aa.TIF.txt,2
data/images/9/0163b9b4-bd91-4941-9484-f725599c1444.TIF,data/ocr/9/0163b9b4-bd91-4941-9484-f725599c1444.TIF.txt,9
data/images/2/ccf2da33-3a6e-4875-b227-ed780d5f43ed.TIF,data/ocr/2/ccf2da33-3a6e-4875-b227-ed780d5f43ed.TIF.txt,2
data/images/4/006d2590-c70e-4e14-912b-0ec498f7bc4f.TIF,data/ocr/4/006d2590-c70e-4e14-912b-0ec498f7bc4f.TIF.txt,4
data/images/9/8ea5ecbf-99c1-4b5d-a05f-73d978b9e6eb.TIF,data/ocr/9/8ea5ecbf-99c1-4b5d-a05f-73d978b9e6eb.TIF.txt,9
data/images/6/70ed4f9d-9ce3-44dd-a12b-45dab0225cf6.TIF,data/ocr/6/70ed4f9d-9ce3-44dd-a12b-45dab0225cf6.TIF.txt,6
data/images/2/255ae73f-c6fb-4292-8731-273d61ffbe37.TIF,data/ocr/2/255ae73f-c6fb-4292-8731-273d61ffbe37.TIF.txt,2
data/images/9/8c4f9cd1-7d44-40ea-b837-f6ae47483918.TIF,data/ocr/9/8c4f9cd1-7d44-40ea-b837-f6ae47483918.TIF.txt,9
data/images/0/cc8b4b3f-bef0-4639-b4b8-da9e204b2a41.TIF,data/ocr/0/cc8b4b3f-bef0-4639-b4b8-da9e204b2a41.TIF.txt,0
data/images/2/7cd85230-d3c8-48cc-91aa-fc1cf029d2e5.TIF,data/ocr/2/7cd85230-d3c8-48cc-91aa-fc1cf029d2e5.TIF.txt,2
data/images/2/48a786d4-3052-4755-98fe-8e159a049cb1.TIF,data/ocr/2/48a786d4-3052-4755-98fe-8e159a049cb1.TIF.txt,2
data/images/4/91c6b29e-5d02-4f38-818f-eebf3c7e01f5.TIF,data/ocr/4/91c6b29e-5d02-4f38-818f-eebf3c7e01f5.TIF.txt,4
data/images/6/d61d3022-37ad-4b9c-a3d6-6157c6cbf286.TIF,data/ocr/6/d61d3022-37ad-4b9c-a3d6-6157c6cbf286.TIF.txt,6
data/images/4/3ac287c6-2d1d-4682-aabb-7565ae4684a5.TIF,data/ocr/4/3ac287c6-2d1d-4682-aabb-7565ae4684a5.TIF.txt,4
data/images/6/a980b0d5-b797-4bd3-a8e5-bf2d3d599b08.TIF,data/ocr/6/a980b0d5-b797-4bd3-a8e5-bf2d3d599b08.TIF.txt,6
data/images/9/b003e6de-3a03-4a82-a301-788da7a83384.TIF,data/ocr/9/b003e6de-3a03-4a82-a301-788da7a83384.TIF.txt,9
data/images/2/a49d0bda-a9eb-4168-b303-014adf0e844f.TIF,data/ocr/2/a49d0bda-a9eb-4168-b303-014adf0e844f.TIF.txt,2
data/images/0/d86192df-9f75-4be1-9e48-4cae90ed7e6f.TIF,data/ocr/0/d86192df-9f75-4be1-9e48-4cae90ed7e6f.TIF.txt,0
data/images/0/6d4bbac1-3800-4495-924a-d7a19c32d0e9.TIF,data/ocr/0/6d4bbac1-3800-4495-924a-d7a19c32d0e9.TIF.txt,0
data/images/2/4a87310a-5717-4b06-8c6a-04216e95aa63.TIF,data/ocr/2/4a87310a-5717-4b06-8c6a-04216e95aa63.TIF.txt,2
data/images/6/abcb6106-0dea-45cf-9bfe-ad660ab22b3d.TIF,data/ocr/6/abcb6106-0dea-45cf-9bfe-ad660ab22b3d.TIF.txt,6
data/images/9/8af4ebd7-1210-4edf-b3c0-859ed05bd315.TIF,data/ocr/9/8af4ebd7-1210-4edf-b3c0-859ed05bd315.TIF.txt,9
data/images/0/6c9d4f0f-191d-4f25-892b-b0f5126aede2.TIF,data/ocr/0/6c9d4f0f-191d-4f25-892b-b0f5126aede2.TIF.txt,0
data/images/9/4d625e7f-27d5-4f36-8a00-279de82de775.TIF,data/ocr/9/4d625e7f-27d5-4f36-8a00-279de82de775.TIF.txt,9
data/images/2/0f2094c3-fa57-47de-b0f0-888fb55933b3.TIF,data/ocr/2/0f2094c3-fa57-47de-b0f0-888fb55933b3.TIF.txt,2
data/images/0/a22a9e4a-279e-4a6e-978f-fdc5f88c31d8.TIF,data/ocr/0/a22a9e4a-279e-4a6e-978f-fdc5f88c31d8.TIF.txt,0
data/images/6/3c4efab1-e0c2-4c50-8522-11136953ecb5.TIF,data/ocr/6/3c4efab1-e0c2-4c50-8522-11136953ecb5.TIF.txt,6
data/images/4/2fa8885e-9d78-4aca-bc79-bf8ec08557e4.TIF,data/ocr/4/2fa8885e-9d78-4aca-bc79-bf8ec08557e4.TIF.txt,4
data/images/2/ec425c3c-3d8b-4097-80b4-7980f34b48f2.TIF,data/ocr/2/ec425c3c-3d8b-4097-80b4-7980f34b48f2.TIF.txt,2
data/images/6/81721a48-e747-412c-99cc-5127e3b5fba0.TIF,data/ocr/6/81721a48-e747-412c-99cc-5127e3b5fba0.TIF.txt,6
data/images/0/3f2050c4-50e0-46b3-b513-9a31afb07391.TIF,data/ocr/0/3f2050c4-50e0-46b3-b513-9a31afb07391.TIF.txt,0
data/images/6/5fcbd614-df37-47dd-96aa-2454019efc86.TIF,data/ocr/6/5fcbd614-df37-47dd-96aa-2454019efc86.TIF.txt,6
data/images/0/f2e58609-f7b8-4b43-8c2a-872951461fc1.TIF,data/ocr/0/f2e58609-f7b8-4b43-8c2a-872951461fc1.TIF.txt,0
data/images/4/8c55df2a-f3cf-49e6-9bb9-355fc29db524.TIF,data/ocr/4/8c55df2a-f3cf-49e6-9bb9-355fc29db524.TIF.txt,4
data/images/9/250c30df-28da-4274-a0b2-e84be375124f.TIF,data/ocr/9/250c30df-28da-4274-a0b2-e84be375124f.TIF.txt,9
data/images/4/65d20585-08ab-461c-af02-18683dcbd21d.TIF,data/ocr/4/65d20585-08ab-461c-af02-18683dcbd21d.TIF.txt,4
data/images/6/d3514402-187a-4555-a201-14c8254a57e4.TIF,data/ocr/6/d3514402-187a-4555-a201-14c8254a57e4.TIF.txt,6
data/images/9/a9b1163c-3a70-4b03-bbd6-77b7ce8558cf.TIF,data/ocr/9/a9b1163c-3a70-4b03-bbd6-77b7ce8558cf.TIF.txt,9
data/images/0/f62dc4af-5c63-416c-8a7b-aab7d469281d.TIF,data/ocr/0/f62dc4af-5c63-416c-8a7b-aab7d469281d.TIF.txt,0
data/images/0/d59a605a-1d12-4828-be75-ea6cf1afa0cd.TIF,data/ocr/0/d59a605a-1d12-4828-be75-ea6cf1afa0cd.TIF.txt,0
data/images/2/bd71b136-7eaf-4bca-844a-9154f37f2509.TIF,data/ocr/2/bd71b136-7eaf-4bca-844a-9154f37f2509.TIF.txt,2
data/images/6/a8e5d4a1-4082-47a4-a7b1-be225cc2e91d.TIF,data/ocr/6/a8e5d4a1-4082-47a4-a7b1-be225cc2e91d.TIF.txt,6
data/images/4/2de9c8d5-7d44-4f31-999d-013b490ad1e3.TIF,data/ocr/4/2de9c8d5-7d44-4f31-999d-013b490ad1e3.TIF.txt,4
data/images/6/09951000-2609-4acc-89e4-ba6ec27d2a8d.TIF,data/ocr/6/09951000-2609-4acc-89e4-ba6ec27d2a8d.TIF.txt,6
data/images/6/a3df661a-6f29-41ab-9f72-821dda080e81.TIF,data/ocr/6/a3df661a-6f29-41ab-9f72-821dda080e81.TIF.txt,6
data/images/2/f1933aa6-6eb7-4aa2-8b34-86419d49c047.TIF,data/ocr/2/f1933aa6-6eb7-4aa2-8b34-86419d49c047.TIF.txt,2
data/images/2/e89cb07a-6500-4558-862a-c5c00985ee07.TIF,data/ocr/2/e89cb07a-6500-4558-862a-c5c00985ee07.TIF.txt,2
data/images/2/1fb07879-0fea-43ed-b287-fcb8cc21e28d.TIF,data/ocr/2/1fb07879-0fea-43ed-b287-fcb8cc21e28d.TIF.txt,2
data/images/2/3b8ff85f-c516-4bc8-9760-07a3cc257836.TIF,data/ocr/2/3b8ff85f-c516-4bc8-9760-07a3cc257836.TIF.txt,2
data/images/9/ad7f1b36-74b3-4f13-833c-30a11de3d54e.TIF,data/ocr/9/ad7f1b36-74b3-4f13-833c-30a11de3d54e.TIF.txt,9
data/images/0/60d1fe91-219a-49db-a3c1-d1f4d9210ec3.TIF,data/ocr/0/60d1fe91-219a-49db-a3c1-d1f4d9210ec3.TIF.txt,0
data/images/9/972d9590-d328-4111-b9d1-87570ba3ab8b.TIF,data/ocr/9/972d9590-d328-4111-b9d1-87570ba3ab8b.TIF.txt,9
data/images/2/ddcb6057-812c-4098-b213-210ac0e89c5f.TIF,data/ocr/2/ddcb6057-812c-4098-b213-210ac0e89c5f.TIF.txt,2
data/images/9/7363eea4-37fb-4d50-91ca-5287aa2d6749.TIF,data/ocr/9/7363eea4-37fb-4d50-91ca-5287aa2d6749.TIF.txt,9
data/images/4/eeeaf403-31de-4976-9365-efa90a850e80.TIF,data/ocr/4/eeeaf403-31de-4976-9365-efa90a850e80.TIF.txt,4
data/images/9/eab99355-a8d3-4bcd-b294-6a2526bdf448.TIF,data/ocr/9/eab99355-a8d3-4bcd-b294-6a2526bdf448.TIF.txt,9
data/images/6/5f321f4b-a47f-42da-8193-2784f1de59bd.TIF,data/ocr/6/5f321f4b-a47f-42da-8193-2784f1de59bd.TIF.txt,6
data/images/0/89b168fa-6e19-4401-99bb-d00c2ebbfd12.TIF,data/ocr/0/89b168fa-6e19-4401-99bb-d00c2ebbfd12.TIF.txt,0
data/images/6/2be176e6-8f41-4c3e-bb89-a094dbef3ce6.TIF,data/ocr/6/2be176e6-8f41-4c3e-bb89-a094dbef3ce6.TIF.txt,6
data/images/0/a3996df9-3842-42d9-ad56-91d7fc8b5ebf.TIF,data/ocr/0/a3996df9-3842-42d9-ad56-91d7fc8b5ebf.TIF.txt,0
data/images/4/96391b00-f2d5-4888-a2bf-c6daf9df9b0e.TIF,data/ocr/4/96391b00-f2d5-4888-a2bf-c6daf9df9b0e.TIF.txt,4
data/images/9/0c39fd64-f3c6-4934-a209-7a753761e252.TIF,data/ocr/9/0c39fd64-f3c6-4934-a209-7a753761e252.TIF.txt,9
data/images/4/fe723d74-4175-4bfe-8f68-57459be5d2b3.TIF,data/ocr/4/fe723d74-4175-4bfe-8f68-57459be5d2b3.TIF.txt,4
data/images/2/ab7362cb-9d30-430e-8576-1b5c393ab429.TIF,data/ocr/2/ab7362cb-9d30-430e-8576-1b5c393ab429.TIF.txt,2
data/images/0/6881753b-0dc9-4ea7-b031-b5224acf053a.TIF,data/ocr/0/6881753b-0dc9-4ea7-b031-b5224acf053a.TIF.txt,0
data/images/2/aff6af05-3819-4a0b-90fe-d271bd4b1d25.TIF,data/ocr/2/aff6af05-3819-4a0b-90fe-d271bd4b1d25.TIF.txt,2
data/images/2/c96ae979-bcd1-4da7-98ec-cb0f10cf43fa.TIF,data/ocr/2/c96ae979-bcd1-4da7-98ec-cb0f10cf43fa.TIF.txt,2
data/images/4/1840a91e-b75c-4dd1-bec4-391cee787c0c.TIF,data/ocr/4/1840a91e-b75c-4dd1-bec4-391cee787c0c.TIF.txt,4
data/images/6/f734aeeb-245f-48d5-92ed-8658fa652561.TIF,data/ocr/6/f734aeeb-245f-48d5-92ed-8658fa652561.TIF.txt,6
data/images/2/6c87838a-7789-4fe6-82af-4b86c4ea85ec.TIF,data/ocr/2/6c87838a-7789-4fe6-82af-4b86c4ea85ec.TIF.txt,2
data/images/4/149bbadd-ac34-4e36-946d-01c063e62b57.TIF,data/ocr/4/149bbadd-ac34-4e36-946d-01c063e62b57.TIF.txt,4
data/images/6/ff1e841e-40cb-4457-b61a-edc7f5ecec85.TIF,data/ocr/6/ff1e841e-40cb-4457-b61a-edc7f5ecec85.TIF.txt,6
data/images/4/10b04426-56ac-4b95-a7eb-bb57b8488945.TIF,data/ocr/4/10b04426-56ac-4b95-a7eb-bb57b8488945.TIF.txt,4
data/images/4/a5518221-283c-47c3-854f-2766b6558c4d.TIF,data/ocr/4/a5518221-283c-47c3-854f-2766b6558c4d.TIF.txt,4
data/images/4/a09c8a04-05ec-426a-b74c-f7f8542ee9f6.TIF,data/ocr/4/a09c8a04-05ec-426a-b74c-f7f8542ee9f6.TIF.txt,4
data/images/0/c30e61b4-a232-4979-a2c7-df6a94bc7981.TIF,data/ocr/0/c30e61b4-a232-4979-a2c7-df6a94bc7981.TIF.txt,0
data/images/0/edb173f5-eb68-4724-96a0-6932263f123a.TIF,data/ocr/0/edb173f5-eb68-4724-96a0-6932263f123a.TIF.txt,0
data/images/9/7edc1b45-bbd8-45d3-8f6f-30f3335855c5.TIF,data/ocr/9/7edc1b45-bbd8-45d3-8f6f-30f3335855c5.TIF.txt,9
data/images/4/c1e41fda-ea10-45b1-839f-80a51632b729.TIF,data/ocr/4/c1e41fda-ea10-45b1-839f-80a51632b729.TIF.txt,4
data/images/2/7f8298cd-57d2-4261-bb37-959e5560e51f.TIF,data/ocr/2/7f8298cd-57d2-4261-bb37-959e5560e51f.TIF.txt,2
data/images/0/8b11a122-78b2-41e0-87df-da7082990bc4.TIF,data/ocr/0/8b11a122-78b2-41e0-87df-da7082990bc4.TIF.txt,0
data/images/0/00b8e9c9-76c8-431d-9584-16f37f13825c.TIF,data/ocr/0/00b8e9c9-76c8-431d-9584-16f37f13825c.TIF.txt,0
data/images/2/ad11ed21-6ad8-4e02-b92b-84628db5ebfd.TIF,data/ocr/2/ad11ed21-6ad8-4e02-b92b-84628db5ebfd.TIF.txt,2
data/images/6/ff3bc85f-553f-45d2-afb1-6f072135f8da.TIF,data/ocr/6/ff3bc85f-553f-45d2-afb1-6f072135f8da.TIF.txt,6
data/images/4/a272ad42-63bb-426f-bd99-12cd8b3874e1.TIF,data/ocr/4/a272ad42-63bb-426f-bd99-12cd8b3874e1.TIF.txt,4
data/images/9/bff5e045-19f8-4193-96ee-34ca82f62731.TIF,data/ocr/9/bff5e045-19f8-4193-96ee-34ca82f62731.TIF.txt,9
data/images/2/ec59eb47-afb9-47f3-ac2c-26cb2052f39c.TIF,data/ocr/2/ec59eb47-afb9-47f3-ac2c-26cb2052f39c.TIF.txt,2
data/images/9/1e67149d-4709-44eb-993a-fbcbcc96f25c.TIF,data/ocr/9/1e67149d-4709-44eb-993a-fbcbcc96f25c.TIF.txt,9
data/images/6/5dc5c829-9b4b-4148-aaef-af82e34b85cc.TIF,data/ocr/6/5dc5c829-9b4b-4148-aaef-af82e34b85cc.TIF.txt,6
data/images/0/6278c54d-13de-4b86-a3d9-8da74ba05d6c.TIF,data/ocr/0/6278c54d-13de-4b86-a3d9-8da74ba05d6c.TIF.txt,0
data/images/0/b26ec0d7-e934-4a5b-b59a-853baf10347f.TIF,data/ocr/0/b26ec0d7-e934-4a5b-b59a-853baf10347f.TIF.txt,0
data/images/2/21c6d2f8-33f1-48c9-b368-03a77adbf26f.TIF,data/ocr/2/21c6d2f8-33f1-48c9-b368-03a77adbf26f.TIF.txt,2
data/images/6/d41c6168-d8cc-46f6-baf7-83ac91d4603d.TIF,data/ocr/6/d41c6168-d8cc-46f6-baf7-83ac91d4603d.TIF.txt,6
data/images/2/e40e499e-0411-4d98-a0a9-c33fbc23d776.TIF,data/ocr/2/e40e499e-0411-4d98-a0a9-c33fbc23d776.TIF.txt,2
data/images/9/cb11ea98-47eb-4d57-896d-cd378e5d2590.TIF,data/ocr/9/cb11ea98-47eb-4d57-896d-cd378e5d2590.TIF.txt,9
data/images/0/5df8a964-4ba5-487f-b0fd-6b901f3ff94e.TIF,data/ocr/0/5df8a964-4ba5-487f-b0fd-6b901f3ff94e.TIF.txt,0
data/images/2/0c9e81b4-1ff0-43dc-b41b-03baca72bade.TIF,data/ocr/2/0c9e81b4-1ff0-43dc-b41b-03baca72bade.TIF.txt,2
data/images/9/bc48fe14-cd74-49c6-9759-a3db48880b81.TIF,data/ocr/9/bc48fe14-cd74-49c6-9759-a3db48880b81.TIF.txt,9
data/images/0/67a10ad1-25cf-44b4-be7b-360e4784be6e.TIF,data/ocr/0/67a10ad1-25cf-44b4-be7b-360e4784be6e.TIF.txt,0
data/images/9/d3d66ca5-fd9f-4ac1-b1b3-211b04d50a98.TIF,data/ocr/9/d3d66ca5-fd9f-4ac1-b1b3-211b04d50a98.TIF.txt,9
data/images/0/77141ce8-0a5f-46cc-871f-536a7e303c9d.TIF,data/ocr/0/77141ce8-0a5f-46cc-871f-536a7e303c9d.TIF.txt,0
data/images/4/06ff1145-5cf2-490d-97a8-9817c848a137.TIF,data/ocr/4/06ff1145-5cf2-490d-97a8-9817c848a137.TIF.txt,4
data/images/0/49a67c0c-c4dd-4b3a-98ea-ca4688e15b04.TIF,data/ocr/0/49a67c0c-c4dd-4b3a-98ea-ca4688e15b04.TIF.txt,0
data/images/2/ffbb8a4c-7f9f-4907-8312-a6c887c1d4e9.TIF,data/ocr/2/ffbb8a4c-7f9f-4907-8312-a6c887c1d4e9.TIF.txt,2
data/images/6/9c64c8d2-de48-4c91-a93a-390d24b24669.TIF,data/ocr/6/9c64c8d2-de48-4c91-a93a-390d24b24669.TIF.txt,6
data/images/4/470f7fab-15aa-46fd-85a5-6a2d0be95183.TIF,data/ocr/4/470f7fab-15aa-46fd-85a5-6a2d0be95183.TIF.txt,4
data/images/2/520b65dd-d112-4232-ae6e-885f32eed461.TIF,data/ocr/2/520b65dd-d112-4232-ae6e-885f32eed461.TIF.txt,2
